"TOA5","DanaBug","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-08-02 15:00:00",231783,13.22,0.798,17.18,1,1.048,0.25
"2021-08-02 15:15:00",231784,13.22,0.798,17.36,1,1.048,0.25
"2021-08-02 15:30:00",231785,13.22,0.797,17.52,1,1.046,0.25
"2021-08-02 15:45:00",231786,13.21,0.796,17.65,1,1.046,0.25
"2021-08-02 16:00:00",231787,13.21,0.796,17.74,1,1.045,0.25
"2021-08-02 16:15:00",231788,13.22,0.792,17.82,1,1.042,0.25
"2021-08-02 16:30:00",231789,13.22,0.79,17.89,1,1.04,0.25
"2021-08-02 16:45:00",231790,13.2,0.788,17.93,1,1.038,0.25
"2021-08-02 17:00:00",231791,13.18,0.79,17.95,1,1.04,0.25
"2021-08-02 17:15:00",231792,13.17,0.788,17.96,1,1.038,0.25
"2021-08-02 17:30:00",231793,13.19,0.785,17.95,1,1.035,0.25
"2021-08-02 17:45:00",231794,13.21,0.785,17.92,1,1.035,0.25
"2021-08-02 18:00:00",231795,13.2,0.786,17.88,1,1.036,0.25
"2021-08-02 18:15:00",231796,13.16,0.785,17.83,1,1.035,0.25
"2021-08-02 18:30:00",231797,13.13,0.784,17.77,1,1.034,0.25
"2021-08-02 18:45:00",231798,13.11,0.782,17.7,1,1.032,0.25
"2021-08-02 19:00:00",231799,13.09,0.781,17.62,1,1.03,0.25
"2021-08-02 19:15:00",231800,13.07,0.779,17.54,1,1.028,0.25
"2021-08-02 19:30:00",231801,13.05,0.778,17.48,1,1.028,0.25
"2021-08-02 19:45:00",231802,13.03,0.777,17.41,1,1.027,0.25
"2021-08-02 20:00:00",231803,13.02,0.778,17.33,1,1.027,0.25
"2021-08-02 20:15:00",231804,13.01,0.776,17.25,1,1.026,0.25
"2021-08-02 20:30:00",231805,12.99,0.777,17.15,1,1.027,0.25
"2021-08-02 20:45:00",231806,12.98,0.775,17.04,1,1.024,0.25
"2021-08-02 21:00:00",231807,12.96,0.773,16.93,1,1.023,0.25
"2021-08-02 21:15:00",231808,12.94,0.773,16.83,1,1.022,0.25
"2021-08-02 21:30:00",231809,12.93,0.773,16.72,1,1.022,0.25
"2021-08-02 21:45:00",231810,12.92,0.77,16.61,1,1.02,0.25
"2021-08-02 22:00:00",231811,12.91,0.77,16.51,1,1.02,0.25
"2021-08-02 22:15:00",231812,12.9,0.769,16.4,1,1.019,0.25
"2021-08-02 22:30:00",231813,12.89,0.769,16.28,1,1.019,0.25
"2021-08-02 22:45:00",231814,12.88,0.768,16.16,1,1.017,0.25
"2021-08-02 23:00:00",231815,12.86,0.768,16.04,1,1.018,0.25
"2021-08-02 23:15:00",231816,12.85,0.77,15.91,1,1.02,0.25
"2021-08-02 23:30:00",231817,12.84,0.769,15.79,1,1.019,0.25
"2021-08-02 23:45:00",231818,12.83,0.768,15.65,1,1.018,0.25
"2021-08-03 00:00:00",231819,12.82,0.768,15.53,1,1.018,0.25
"2021-08-03 00:15:00",231820,12.81,0.77,15.4,1,1.019,0.25
"2021-08-03 00:30:00",231821,12.8,0.768,15.27,1,1.018,0.25
"2021-08-03 00:45:00",231822,12.78,0.77,15.16,1,1.019,0.25
"2021-08-03 01:00:00",231823,12.77,0.768,15.04,1,1.018,0.25
"2021-08-03 01:15:00",231824,12.76,0.769,14.92,1,1.019,0.25
"2021-08-03 01:30:00",231825,12.75,0.771,14.8,1,1.02,0.25
"2021-08-03 01:45:00",231826,12.74,0.77,14.69,1,1.02,0.25
"2021-08-03 02:00:00",231827,12.73,0.769,14.58,1,1.019,0.25
"2021-08-03 02:15:00",231828,12.72,0.77,14.47,1,1.02,0.25
"2021-08-03 02:30:00",231829,12.71,0.77,14.36,1,1.02,0.25
"2021-08-03 02:45:00",231830,12.7,0.77,14.26,1,1.02,0.25
"2021-08-03 03:00:00",231831,12.69,0.772,14.15,1,1.021,0.25
"2021-08-03 03:15:00",231832,12.68,0.771,14.05,1,1.02,0.25
"2021-08-03 03:30:00",231833,12.67,0.771,13.94,1,1.02,0.25
"2021-08-03 03:45:00",231834,12.66,0.773,13.83,1,1.023,0.25
"2021-08-03 04:00:00",231835,12.65,0.773,13.73,1,1.023,0.25
"2021-08-03 04:15:00",231836,12.65,0.772,13.62,1,1.021,0.25
"2021-08-03 04:30:00",231837,12.64,0.772,13.51,1,1.022,0.25
"2021-08-03 04:45:00",231838,12.63,0.772,13.41,1,1.022,0.25
"2021-08-03 05:00:00",231839,12.62,0.775,13.3,1,1.024,0.25
"2021-08-03 05:15:00",231840,12.61,0.774,13.19,1,1.024,0.25
"2021-08-03 05:30:00",231841,12.6,0.776,13.08,1,1.026,0.25
"2021-08-03 05:45:00",231842,12.6,0.777,12.97,1,1.027,0.25
"2021-08-03 06:00:00",231843,12.59,0.775,12.85,1,1.025,0.25
"2021-08-03 06:15:00",231844,12.58,0.776,12.75,1,1.026,0.25
"2021-08-03 06:30:00",231845,12.58,0.778,12.64,1,1.027,0.25
"2021-08-03 06:45:00",231846,12.56,0.777,12.54,1,1.027,0.25
"2021-08-03 07:00:00",231847,12.56,0.778,12.44,1,1.028,0.25
"2021-08-03 07:15:00",231848,12.55,0.777,12.35,1,1.026,0.25
"2021-08-03 07:30:00",231849,12.55,0.778,12.26,1,1.028,0.25
"2021-08-03 07:45:00",231850,12.56,0.778,12.18,1,1.028,0.25
"2021-08-03 08:00:00",231851,12.6,0.779,12.13,1,1.028,0.25
"2021-08-03 08:15:00",231852,12.66,0.779,12.1,1,1.029,0.25
"2021-08-03 08:30:00",231853,12.74,0.777,12.12,1,1.027,0.25
"2021-08-03 08:45:00",231854,12.85,0.778,12.15,1,1.027,0.25
"2021-08-03 09:00:00",231855,12.99,0.779,12.22,1,1.029,0.25
"2021-08-03 09:15:00",231856,13.19,0.779,12.33,1,1.028,0.25
"2021-08-03 09:30:00",231857,13.42,0.779,12.48,1,1.029,0.25
"2021-08-03 09:45:00",231858,13.4,0.779,12.67,1,1.028,0.25
"2021-08-03 10:00:00",231859,13.38,0.778,12.92,1,1.028,0.25
"2021-08-03 10:15:00",231860,13.37,0.779,13.1,1,1.029,0.25
"2021-08-03 10:30:00",231861,13.35,0.778,13.3,1,1.028,0.25
"2021-08-03 10:45:00",231862,13.33,0.779,13.51,1,1.029,0.25
"2021-08-03 11:00:00",231863,13.31,0.779,13.71,1,1.029,0.25
"2021-08-03 11:15:00",231864,13.3,0.778,13.91,1,1.028,0.25
"2021-08-03 11:30:00",231865,13.3,0.777,14.14,1,1.027,0.25
"2021-08-03 11:45:00",231866,13.29,0.778,14.39,1,1.028,0.25
"2021-08-03 12:00:00",231867,13.29,0.776,14.66,1,1.025,0.25
"2021-08-03 12:15:00",231868,13.28,0.777,14.93,1,1.027,0.25
"2021-08-03 12:30:00",231869,13.27,0.778,15.21,1,1.028,0.25
"2021-08-03 12:45:00",231870,13.26,0.777,15.49,1,1.026,0.25
"2021-08-03 13:00:00",231871,13.25,0.774,15.79,1,1.023,0.25
"2021-08-03 13:15:00",231872,13.24,0.776,16.08,1,1.026,0.25
"2021-08-03 13:30:00",231873,13.24,0.776,16.35,1,1.026,0.25
"2021-08-03 13:45:00",231874,13.24,0.774,16.63,1,1.023,0.25
"2021-08-03 14:00:00",231875,13.23,0.774,16.89,1,1.023,0.25
"2021-08-03 14:15:00",231876,13.23,0.775,17.16,1,1.024,0.25
"2021-08-03 14:30:00",231877,13.22,0.772,17.4,1,1.022,0.25
"2021-08-03 14:45:00",231878,13.21,0.771,17.59,1,1.021,0.25
"2021-08-03 15:00:00",231879,13.21,0.771,17.79,1,1.021,0.25
"2021-08-03 15:15:00",231880,13.2,0.769,17.95,1,1.019,0.25
"2021-08-03 15:30:00",231881,13.19,0.77,18.11,1,1.02,0.25
"2021-08-03 15:45:00",231882,13.19,0.772,18.22,1,1.021,0.25
"2021-08-03 16:00:00",231883,13.19,0.767,18.29,1,1.016,0.25
"2021-08-03 16:15:00",231884,13.19,0.768,18.36,1,1.017,0.25
"2021-08-03 16:30:00",231885,13.19,0.766,18.4,1,1.016,0.25
"2021-08-03 16:45:00",231886,13.18,0.764,18.42,1,1.014,0.25
"2021-08-03 17:00:00",231887,13.16,0.766,18.41,1,1.016,0.25
"2021-08-03 17:15:00",231888,13.15,0.763,18.4,1,1.013,0.25
"2021-08-03 17:30:00",231889,13.16,0.761,18.39,1,1.01,0.25
"2021-08-03 17:45:00",231890,13.18,0.762,18.34,1,1.012,0.25
"2021-08-03 18:00:00",231891,13.18,0.759,18.27,1,1.009,0.25
"2021-08-03 18:15:00",231892,13.14,0.758,18.21,1,1.008,0.25
"2021-08-03 18:30:00",231893,13.11,0.758,18.14,1,1.008,0.25
"2021-08-03 18:45:00",231894,13.09,0.756,18.06,1,1.006,0.25
"2021-08-03 19:00:00",231895,13.06,0.756,17.97,1,1.006,0.25
"2021-08-03 19:15:00",231896,13.05,0.753,17.89,1,1.002,0.25
"2021-08-03 19:30:00",231897,13.03,0.755,17.81,1,1.004,0.25
"2021-08-03 19:45:00",231898,13.01,0.752,17.74,1,1.002,0.25
"2021-08-03 20:00:00",231899,12.99,0.752,17.66,1,1.002,0.25
"2021-08-03 20:15:00",231900,12.98,0.751,17.58,1,1.001,0.25
"2021-08-03 20:30:00",231901,12.97,0.75,17.49,1,1,0.25
"2021-08-03 20:45:00",231902,12.95,0.748,17.4,1,0.998,0.25
"2021-08-03 21:00:00",231903,12.94,0.748,17.29,1,0.997,0.25
"2021-08-03 21:15:00",231904,12.93,0.749,17.19,1,0.998,0.25
"2021-08-03 21:30:00",231905,12.91,0.748,17.09,1,0.998,0.25
"2021-08-03 21:45:00",231906,12.9,0.746,16.98,1,0.995,0.25
"2021-08-03 22:00:00",231907,12.88,0.745,16.87,1,0.994,0.25
"2021-08-03 22:15:00",231908,12.87,0.746,16.76,1,0.996,0.25
"2021-08-03 22:30:00",231909,12.86,0.745,16.65,1,0.995,0.25
"2021-08-03 22:45:00",231910,12.85,0.745,16.53,1,0.995,0.25
"2021-08-03 23:00:00",231911,12.84,0.744,16.41,1,0.994,0.25
"2021-08-03 23:15:00",231912,12.83,0.746,16.28,1,0.995,0.25
"2021-08-03 23:30:00",231913,12.82,0.744,16.15,1,0.994,0.25
"2021-08-03 23:45:00",231914,12.81,0.743,16.04,1,0.993,0.25
"2021-08-04 00:00:00",231915,12.79,0.745,15.91,1,0.995,0.25
"2021-08-04 00:15:00",231916,12.78,0.745,15.78,1,0.994,0.25
"2021-08-04 00:30:00",231917,12.77,0.743,15.65,1,0.993,0.25
"2021-08-04 00:45:00",231918,12.76,0.743,15.52,1,0.993,0.25
"2021-08-04 01:00:00",231919,12.75,0.745,15.4,1,0.994,0.25
"2021-08-04 01:15:00",231920,12.74,0.744,15.27,1,0.994,0.25
"2021-08-04 01:30:00",231921,12.73,0.744,15.15,1,0.994,0.25
"2021-08-04 01:45:00",231922,12.72,0.743,15.03,1,0.993,0.25
"2021-08-04 02:00:00",231923,12.71,0.745,14.91,1,0.994,0.25
"2021-08-04 02:15:00",231924,12.7,0.745,14.79,1,0.995,0.25
"2021-08-04 02:30:00",231925,12.69,0.746,14.67,1,0.995,0.25
"2021-08-04 02:45:00",231926,12.68,0.746,14.55,1,0.996,0.25
"2021-08-04 03:00:00",231927,12.67,0.745,14.44,1,0.995,0.25
"2021-08-04 03:15:00",231928,12.66,0.747,14.33,1,0.997,0.25
"2021-08-04 03:30:00",231929,12.65,0.747,14.22,1,0.997,0.25
"2021-08-04 03:45:00",231930,12.64,0.748,14.12,1,0.998,0.25
"2021-08-04 04:00:00",231931,12.63,0.751,14.01,1,1,0.25
"2021-08-04 04:15:00",231932,12.63,0.75,13.91,1,0.999,0.25
"2021-08-04 04:30:00",231933,12.62,0.749,13.79,1,0.999,0.25
"2021-08-04 04:45:00",231934,12.61,0.75,13.69,1,1,0.25
"2021-08-04 05:00:00",231935,12.6,0.751,13.59,1,1.001,0.25
"2021-08-04 05:15:00",231936,12.6,0.751,13.49,1,1.001,0.25
"2021-08-04 05:30:00",231937,12.59,0.751,13.38,1,1,0.25
"2021-08-04 05:45:00",231938,12.58,0.752,13.28,1,1.002,0.25
"2021-08-04 06:00:00",231939,12.58,0.752,13.17,1,1.002,0.25
"2021-08-04 06:15:00",231940,12.57,0.752,13.07,1,1.001,0.25
"2021-08-04 06:30:00",231941,12.56,0.753,12.96,1,1.003,0.25
"2021-08-04 06:45:00",231942,12.56,0.753,12.86,1,1.003,0.25
"2021-08-04 07:00:00",231943,12.55,0.754,12.75,1,1.004,0.25
"2021-08-04 07:15:00",231944,12.55,0.753,12.66,1,1.003,0.25
"2021-08-04 07:30:00",231945,12.54,0.754,12.57,1,1.003,0.25
"2021-08-04 07:45:00",231946,12.56,0.755,12.49,1,1.005,0.25
"2021-08-04 08:00:00",231947,12.6,0.755,12.42,1,1.004,0.25
"2021-08-04 08:15:00",231948,12.66,0.754,12.39,1,1.004,0.25
"2021-08-04 08:30:00",231949,12.73,0.755,12.39,1,1.005,0.25
"2021-08-04 08:45:00",231950,12.84,0.755,12.42,1,1.004,0.25
"2021-08-04 09:00:00",231951,12.99,0.756,12.49,1,1.006,0.25
"2021-08-04 09:15:00",231952,13.19,0.755,12.61,1,1.005,0.25
"2021-08-04 09:30:00",231953,13.41,0.757,12.77,1,1.006,0.25
"2021-08-04 09:45:00",231954,13.38,0.757,12.96,1,1.007,0.25
"2021-08-04 10:00:00",231955,13.37,0.755,13.22,1,1.005,0.25
"2021-08-04 10:15:00",231956,13.35,0.757,13.41,1,1.007,0.25
"2021-08-04 10:30:00",231957,13.28,0.758,13.6,1,1.007,0.25
